text,label
rt usrId in case of power disruption during #rubyph usrId will repair generators first before restoring power usrId,__label__2
rt usrId pagasa #rubyph expected to make landfall in dolores eastern samar tonight at around 8 10pm,__label__2
no major damage in philippine typhoon ; D dead typhoon weakens after hitting the philippines killing D and httpAddress httpAddress,__label__1
rt usrId video essay typhoon #rubyph leaves homes in dolores eastern samar in shambles httpAddress httpAddress,__label__1
scary another possible super typhoon heading to the httpAddress international name typhoon hagupit httpAddress,__label__2
rt usrId be prepared for #rubyph via usrId #hagupit httpAddress,__label__2
rt usrId doh issues guidelines for local amp ; foreign medical teams who are joining #rubyph efforts httpAddress httpAddress,__label__2
as typhoon hagupit locally known as ruby inches closer to the phiippines community leaders like httpAddress httpAddress,__label__2
let s stay safe and continue praying as typhoon #rubyph hits httpAddress,__label__2
i will be still know you are god #pray ff #rubyph,__label__2
uff !! it caught ; typhoon howls through philippines more than D million flee reuters httpAddress httpAddress #gossip,__label__2
rt usrId may i ask everyone to pray for the philippines because of a typhoon #rubyph stay safe everyone ! httpAddress,__label__2
rt usrId location and information on current evacuation centers in path of typhoon #hagupit #rubyph httpAddress httpAddress,__label__2
when it reigns it pores ! lol ! but seriously this hagupit thing s freaking the hell out of me ! keep safe everyone ! #helpusdeargod #scared,__label__2
rt usrId please pray for the philippines #rubyph,__label__2
stay safe and dry everyone ! may typhoon ruby leave par sooner than forcast ! #rubyph,__label__2
typhoon hagupit aid effort praised as one million flee to safety in philippines woman gives birth in an httpAddress httpAddress,__label__2
rt usrId dswd s soliman there are approximately DD evacuation centers in e . httpAddress #rubyph,__label__2
rt usrId rt usrId public storm warning signals as of DD httpAddress december 8 . #rubyph httpAddress,__label__2
rt usrId rainfall advisory httpAddress #vis prsd weather system typhoon #rubyph issued at 6 15 pm DD december DD httpAddress httpAddress,__label__2
typhoon #hagupit leaves trail of destruction in the #philipines httpAddress,__label__1
rt usrId good news from #philippines families find shelter as they brace for typhoon #hagiput httpAddress #rubyph httpAddress,__label__2
official death toll from typhoon hagupit in philippines rises to DD httpAddress,__label__1
#asean continues to monitor #hagupit and will assist the govt of the #philippines as httpAddress we are one asen httpAddress,__label__2
rt usrId keep safe guys ! continue to pray for god s httpAddress f #rubyph,__label__2
typhoon hagupit nears philippines people in the philippines brace for typhoon hagupit a powerful storm httpAddress httpAddress,__label__2
rt usrId typoon hagupit terrible storm makes landfall in the philippines httpAddress,__label__1
rt usrId #rubyph is expected to make its landfall on sat it s best to be httpAddress arm yourself with these necessities httpAddress,__label__2
super typhoon hagupit now 180 mph headed for philippines httpAddress,__label__2
rt usrId prayers for the areas affected by #rubyph and all the selfless httpAddress httpAddress response volunteers and personnel who,__label__2
let us continue praying that the upcoming weather disturbance be averted and httpAddress lord have mercy ! #rubyph httpAddress,__label__2
rt usrId #abisomarikenyo dost pagasa tropical cyclone warning typhoon hagupit issued at 5 00 httpAddress sunday DD december DD http,__label__2
rt usrId keep on praying for the safety of every httpAddress our god is bigger than #rubyph,__label__2
hagupit death toll rising the storm that has buffeted the philippines for days weakened monday as it rumbled httpAddress httpAddress,__label__1
rt usrId dear #rubyph i heard you are the longest staying httpAddress i tell you there is no such thing as httpAddress a2,__label__2
rt usrId we need to take each typhoon entering par httpAddress no leaves for dilg lgus along hagupit s path httpAddress,__label__2
rt usrId #alertomarikenyo gt ; gt ; charge your phones tablets laptops powerbanks httpAddress #rubyph,__label__2
rt ochaphilippines #hagupit #preparedness latest numbers on evacuations and available family packs in western visayas,__label__2
rt usrId #hagupit is now a super typhoon and looks to reach maximum potential httpAddress philippines prepare for landfall amp ; focu,__label__2
rt usrId #philippines were mobilizing to reach children amp ; families affected by typhoon #hagupit #rubyph httpAddress usrId,__label__2
rt usrId stay safe everyone ! #pray #rubyph,__label__2
rt usrId 500 00 evacuating in the #philippines as super #typhoon #hagupit approaches httpAddress #rubyph httpAddress,__label__2
guys usrId usrId usrId usrId usrId please pray for our httpAddress love ya ! #rubyph,__label__2
rt usrId ruby signal no . D now up in northern samar eastern samar and httpAddress #rubyph usrId httpAddress,__label__1
rt usrId storm signals update 18 11pm #rubyph signal no D in metromanila lowered read httpAddress usrId http,__label__2
rt usrId thoughts with communities amp ; emergency responders battling through #typhoonhagupit #rubyph httpAddress,__label__2
rt usrId #rubyph will make landfall at around D to DD o clock this evening at dolores eastern httpAddress usrId #rc143,__label__2
rt usrId let us all be on alert for #rubyph,__label__2
ust csc pagasa says strongest effect of #rubyph will be felt in metro manila between D DD httpAddress tomorrow monday abscbnnews,__label__2
basic expat training manual move to the philippines ! prepare plan arrive in paradise with the help from httpAddress httpAddress,__label__2
rt usrId cnnbrk at least DD died in philippines from tropical storm hagupit says secretary general of the httpAddress httpAddress,__label__1
rt usrId tacloban httpAddress #rubyph left a trail of httpAddress httpAddress usrId httpAddress,__label__1
rt usrId rizal province #walangpasok classes in all levels are suspended tomorrow httpAddress 9 DD via usrId #rubyph httpAddress,__label__2
countries move to assist typhoon hit ph httpAddress #rubyph,__label__2
D deaths injuries reported as typhoon hagupit floods parts of the philippines httpAddress,__label__1
the latest public storm warning signals #rubyph httpAddress via usrId,__label__2
rt usrId japan pm shinzo abe fm fumio kishida send messages of sympathies to phl for #rubyph casualties damages usrId,__label__2
rt usrId updated #rubyph iloilo city declares state of imminent danger httpAddress,__label__2
god bless us all ! have faith guys ! we can do this though christ who strengthens us ! fighting juan ! #hagupit #rubyph #prayforvisayas,__label__2
angpoetnyo holland hope our lash hagupit leaves arriving nippon directly ! ngek ! japan just always pray and newsread na lang !,__label__2
just pray and everything will be ok . #rubyph,__label__2
rt usrId be prepared and take precautionary measures in preparation for typhoon httpAddress keep safe ! httpAddress,__label__2
rt usrId pagasa said metro manila will feel the strongest impact of ruby from december 8 9 usrId #rubyph,__label__2
rt usrId typhoon #hagupit triggers massive evacuation in #philippines httpAddress,__label__2
rt usrId no classes and work at all levels tomorrow december D monday due to ty httpAddress stay safe httpAddress #walangpasok,__label__2
stay safe don t loss hope guys just pray god can save you #rubyph,__label__2
rt usrId trust in the lord with all your httpAddress #sharethelove #rubyph #thingstodopagmalamig httpAddress,__label__2
rt usrId strong winds due to #rubyph caused this tin sheet to crash on this car in tacloban httpAddress photo by usrId httpAddress,__label__1
rt usrId stay safe httpAddress ff #rubyph,__label__2
#birkahve5milyon #tebakprofesi #rubyph #thingstodopagmalamig beauty unusual httpAddress httpAddress,__label__2
korina sanchez dnt forget japan is among the first to help after we get slaughtered by httpAddress nothing good to say ? then stfu ! #rubyph,__label__2
more than 600 00 flee homes as 150mph typhoon hits philippines httpAddress via usrId,__label__2
rt usrId jtwc forecasting #hagupit to reach haiyan strength of DD knots then be near shore east of manila at DD httpAddress oh my . #,__label__2
the #hagupit super typhoon is approaching the httpAddress best wishes to our dear friends at the #streetlight foundation in tacloban !,__label__2
please leave the philippine area of responsibility #rubyph,__label__2
new post typhoon hagupit kills at least two httpAddress,__label__1
rt usrId strong winds ten minutes ago in guiaun as #philippines braces for #typhoon #hagupit usrId httpAddress,__label__2
rt usrId #pray for the philippines as the residents are watching a typhoon coming their httpAddress,__label__2
rt usrId volunteers needed ! pls contact lynvgarcia for further httpAddress thank you ! #rubyph usrId httpAddress,__label__2
rt usrId call upon me in the day of trouble ; i shall rescue you and you will honor httpAddress psalm 50 15 #pray #rubyph,__label__2
rt usrId #hagupit less damage than expected in accessible areas ; situation in isolated municipalities still unclear httpAddress,__label__1
thanks partly to developing #elnio typhoon #hagupit will be weaker than hayan at philippine httpAddress usrId httpAddress,__label__2
i m worried for the yolanda survivors of samar and leyte httpAddress in httpAddress we are with you in our httpAddress #haiyan #yolanda #hagupit #ruby,__label__2
alert typhoon #rubyph #hagupit has entered the philippine area of httpAddress #bepreparedph,__label__2
deaths mount as typhoon churns over philippines httpAddress bing news top,__label__1
rt usrId #hagupit #rubyph breaking internet service provider smart communication already shutdown its 3g and 4g httpAddress http,__label__1
rt usrId via usrId pagasa states the further intensification of typhoon #rubyph is still possible as httpAddress httpAddress,__label__2
rt usrId update as of D pm stranded due to #rubyph 2 D12 passengers 3D vessels D motor bancas and DD rolling httpAddress via,__label__1
rt usrId landslide blocks highway in eastern samar httpAddress #rubyph,__label__1
as typhoon hagupit wreaks havoc leading filipino environmental voice silenced at httpAddress climatetalks httpAddress via usrId,__label__1
rt usrId still with convoy going to httpAddress trees uprooted along highway but passable #rubyph httpAddress via usrId,__label__1
rt usrId pagasa typhoon ruby int l name hagupit can still gain strength before making landfall in ph ; will enter par on thursday #,__label__2
typhoon hagupit 500 00 people flee to safety in eastern philippines httpAddress,__label__2
rt usrId let s all pray for everyone s safety ! #rubyph,__label__2
rt usrId pray for protection not for httpAddress #rubyph,__label__2
rt usrId updated list of areas with class suspension httpAddress #walangpasok,__label__2
thousands flee typhoon hagupit httpAddress,__label__2
rt usrId #rubyph to landfall in 4 6hrs in eastern samar httpAddress httpAddress ct usrId,__label__2
be safe and stay safe ! #rubyph httpAddress,__label__2
#rubyph hashtags to keep handy ! stay safe rapplerdotcom know your #rubyph httpAddress httpAddress httpAddress,__label__2
rt usrId don t forget to httpAddress #rubyph #kapagbagyo httpAddress,__label__2
rt usrId calling jd fans ! please pray for co jd fans who lives in visayas and will affect by the typhoon pray for them jd s #pray,__label__2
our #photooftheday comes from volunteers in the #philippines who packed DD DD relief packages #hagupit httpAddress,__label__2
winds getting stronger here at imus cavite keep safe all ! #rubyph usrId,__label__2
rt usrId salute to #worldvision teams on 24 hour watch monitoring amp ; ready to respond for httpAddress #rubyph httpAddress,__label__2
power outages were reported in parts of quezon iloilo northern samar eastern samar samar leyte and southern httpAddress #hagupit,__label__1
rt usrId stay with usrId for live cvg as typhoon hagupit slams into philippines huge storm surge expected 600k httpAddress http,__label__2
rt usrId save this emergency hotlines to your phone just in httpAddress stay safe everyone ! #rubyph httpAddress,__label__2
rt usrId power and communication will be down tomorrow for sure #rubyph,__label__1
rt usrId let s work httpAddress volunteer for httpAddress httpAddress #rubyph httpAddress,__label__2
rt usrId jtwc warning #12 is httpAddress super typhoon #hagupit #rubyph and an ominous track change httpAddress,__label__2
updating usrId on typhoon hagupit in the philippines and what usrId usrId is doing to help ! usrId #hagupit,__label__2
rt usrId stay safe philippines #hagupit #rubyph rt amp ; share these important hotlines and don t forget to charge your phones ! h,__label__2
pagasa northern cebu will be nearest the eye of typhoon ruby hagupit at noon tomorrow httpAddress 7 httpAddress,__label__2
rt usrId #rubyph to make landfall tonight at dolores eastern samar between D and DD pm httpAddress usrId,__label__2
rt usrId tropical storm ruby expected to exit ph area of responsibility on wednesday evening #rubyph httpAddress,__label__2
powerful typhoon slams into eastern philippines 650 00 people flee to safety still haunted by massive httpAddress httpAddress,__label__2
prayers for everyone who will be facing this httpAddress hagupit please don t be httpAddress,__label__2
rt usrId can we pray for the people in the philippines going through typhoon ruby ! fd,__label__2
#rubyph guys please be safe ! d,__label__2
ripped gloves rain coat tried to swim and stay afloat wet house wet clothes #rubyph,__label__2
rt usrId httpAddress distributes much needed relief goods to evacuees in sorsogon provincial httpAddress #rubyph via usrId httpAddress,__label__2
rt usrId let s all take a moment of silence for all those suffering from the wrath of httpAddress #rubyph httpAddress,__label__2
rt usrId official list of localities typhoon ruby hagupit storm surge advisory httpAddress,__label__2
rt usrId typhoon #haguput sounds and looks httpAddress #prayforthephilippines,__label__2
rt usrId #hagupit slowed down to DD httpAddress giving it more time for heavy rainfall and potential wind gust up to DD httpAddress httpAddress,__label__2
rt usrId to all lasallians in dorms and condos make sure to stock up on food and essentials this week in preparation for httpAddress sta,__label__2
rt usrId praying for everyone s safety ! lord hear our httpAddress #rubyph #hagupit httpAddress,__label__2
hagupit batters philippines D dead httpAddress,__label__1
bed httpAddress stay dry everyone ! #rubyph,__label__2
let s pray for the philippines f #rubyph,__label__2
tacloban looks like a ghost city and electricity is httpAddress people have been evacuated or left some have even found refuge in caves #rubyph,__label__2
rt usrId the latest warning graphic for super typhoon #hagupit from the joint typhoon warning httpAddress httpAddress htt,__label__2
let us pray together to keep safe everyone #rubyph might landfall early in this httpAddress lord jessus httpAddress,__label__2
another super typhoon category D hagupit ruby heading for httpAddress over 28Dkm httpAddress to live httpAddress httpAddress,__label__2
rt usrId #rubyph to make landfall in laiya batangas ; heavy rain expected in ncr nearby regions httpAddress httpAddress,__label__2
rt usrId stay safe and god bless everyone !! f #rubyph httpAddress,__label__2
as typhoon hagupit slams into the philippines as we speak may all my friends and family there keep safe and .. httpAddress,__label__2
singapore red cross sends team to typhoon hit philippines donates 60 00 singapore httpAddress httpAddress via usrId,__label__2
as of DD am today signal no . D issued over northern samar eastern samar samar biliran catanduanes albay sorsogon httpAddress #rubyph,__label__2
