text,label
rt usrId DD people confirmed dead in #vanuatu as some aus travellers return home this httpAddress they ve spoken to usrId a,__label__1
rt usrId our neighbours in #vanuatu need httpAddress donate now to help children affected by #cyclonepam httpAddress httpAddress,__label__2
rt usrId so proud of our #cyclonepam team not only from save the children australia but also carnival httpAddress,__label__2
rt usrId thanks to usrId these supplies are in the air with the usrId team en route to #vanuatu #tcpam htt,__label__2
rt usrId today is tc pam appeal httpAddress you can share your support #withvanuatu by going to httpAddress httpAddress,__label__2
rt usrId vanuatu official nation will run out of food in less than a week httpAddress,__label__2
rt usrId calling all #digitaljedis support un disaster assessments for #cyclonepam ! simple as a click ! go to httpAddress,__label__2
rt usrId grave fears are held for the many extremely vulnerable people that live on the outer islands #cyclonepam #vanuatu,__label__2
blogpost the strength of the human spirit after cyclone pam slams vanuatu httpAddress,__label__1
aljazeera aid workers meet widespread destruction in vanuatu relief supplies and teams begin arriving in .. httpAddress,__label__1
unbelievable destruction reported after cyclone slams vanuatu httpAddress,__label__1
rt usrId aid effort underway as vanuatu assesses storm s damage httpAddress,__label__2
thinking of all our friends and the beautiful people in vanuatu and praying for everyone s safety #prayforthepacific,__label__2
how you can help with vanuatu s disaster relief usrId httpAddress,__label__2
tropical cyclone slams into vanuatu leaving death and destruction in its wake httpAddress #world,__label__1
donate to red cross to help httpAddress httpAddress,__label__2
rt usrId #vanuatu big hugs to usrId for helping DD ppl including D #dafn into evac centers httpAddress #tcpa,__label__2
nice to know people care about nz other side of the httpAddress elderly man in shoe shop in london worried about cyclone pam amp ; impact on nz,__label__2
rt usrId we re currently mobilizing an emergency team to #vanuatu in response to cyclone pam that hit the region over the httpAddress #,__label__2
rt usrId last plug abc red cross cyclone pam vanuatu httpAddress to donate go to httpAddress or httpAddress c,__label__2
httpAddress cyclone nathan #cyclonenathan cyclone nathan nearing queensland coast but forecast to change direction update,__label__2
usrId sending well wishes your way mark from hb young httpAddress hope you have used plenty of glue on those roadside hoardings ! #pam,__label__2
video australia and nz fly aid to vanuatu httpAddress,__label__2
rt usrId dozens feared dead after cyclone pam batters vanuatu with winds of up to 270kph 170mph httpAddress httpAddress,__label__1
cyclone pam vanuatu residents collect corpses in wake of monster storm httpAddress,__label__1
rt usrId raf plane carrying aid for victims of cyclone pam arrives in vanuatu httpAddress httpAddress,__label__2
cooking with pam httpAddress assemblywoman raises campaign cash with culinary .. httpAddress httpAddress,__label__2
praying for the people of vanuatu and their beautiful lands e e e e e,__label__2
rt usrId bishop we have offered australia s assistance amp ; we stand ready to support vanuatu in this time of httpAddress #cyclonepam,__label__2
new post zoe marshall spotted ; canberra teen volunteering in vanuatu seen by helicopter .. httpAddress,__label__2
rt usrId cyclone proof buildings badly damaged 100s in light shelters likely to be affected #redcross sending 100 tarpaulins,__label__1
rt usrId up to 60 00 children at risk after #cyclonepam hits #vanuatu amp ; region please donate to help unicef s rapid response htt,__label__2
rt usrId #tropicalcyclone #pam #socialmedia reveals scale of devastation httpAddress via usrId #retweet #topic #tropi,__label__1
rt usrId D year old michael in his village now httpAddress village chief tells me desperately need httpAddress #vanuatu httpAddress,__label__1
rt usrId the red cross is appealing for help for those in #vanuatu hit by #cyclonepam httpAddress #charitysunday httpAddress,__label__2
emergency help for #vanuatu following #cyclonepam httpAddress via usrId #relief #reconstruction,__label__2
vanuatu development erased by monster #cyclonepam 90 of port vila buildings httpAddress acc to pm usrId httpAddress,__label__1
a seven member disaster response team from save the children is flying from australia to vanuatu to assist in the destructive wake of,__label__2
vanuatu #cnn qld offers cyclone assistance to vanuatu 9news #com #au httpAddress,__label__2
usrId fairfax plz be careful re . #tcpam being blamed on #climate change models are not showing this see pic httpAddress,__label__2
rt usrId pray for the people of vanuatu as #cyclonepam at category 5 which is the strongest moves towards vanuatu with winds,__label__2
news update aid agencies begin flights to cyclone stricken vanuatu official toll lowered daily mail httpAddress,__label__2
vanuatu president calls for help after cyclone destruction bbc news bbc newsvanuatu president calls for httpAddress httpAddress,__label__2
cyclone pam struck through vanuatu a country of about 250 00 people causing much httpAddress a category httpAddress httpAddress,__label__1
higher death toll feared in vanuatu in wake of tropical cyclone pam aid workers on the ground said the tiny httpAddress httpAddress,__label__1
vanuatu struggles to account for cyclone damage deaths cyclone ravaged vanuatu struggles to determine scale of damage deaths as httpAddress,__label__1
thinking of the people in #vanuatu its just awfull 4xx,__label__2
rt usrId usrId wed love your support to rt #cyclonepam appeal 75k kids need urgent httpAddress donate usrId http,__label__2
rt usrId our thoughts and prayers are with all our friends and family around the pacific and in vanuatu httpAddress #cyclonepam,__label__2
grants assistance for primary producers impacted by cyclone marcia httpAddress,__label__2
rt usrId this is not theory vanuatus cyclone pam disaster adds urgency to need for global climate httpAddress httpAddress,__label__2
rt usrId usrId earthwindmap image shows cyclone pam httpAddress eat your heart out vincent van gogh,__label__2
rt usrId anyone concerned about the safety of friends and relatives in the pacific should contact dfat DD DD httpAddress #tcpam #9news,__label__2
police shoot cyclone pam hit vanuatu fundraisers one dead httpAddress,__label__1
rt usrId our partners at island reach joining recovery efforts as #vanuatu deals with #cyclone httpAddress httpAddress httpAddress,__label__2
rt usrId charity office bake off for #cyclonepam #vanuatu some great food and lots of money raised ! #pbitteam usrId http,__label__2
death toll rises in cyclone hit vanuatu un says at least DD confirmed dead and more than 3 00 people httpAddress httpAddress,__label__1
rt usrId the international community will need to help bbc news #cyclone devastates south pacific islands of #vanuatu httpAddress,__label__2
video cyclone pam my hotel is shaking httpAddress,__label__1
rt usrId dozens of people believed to have died in httpAddress httpAddress #cyclonepam #portvila #vanuatuislands #tc #pam via usrId,__label__1
gap year teachers evacuated from vanuatu island after cyclone pam five australian and british volunteers httpAddress httpAddress,__label__1
rt usrId my thoughts w my former usrId colleagues from amp ; all back in #vanuatu in wake of #cyclonepam httpAddress cc usrId,__label__2
the first planeloads of international aid arrive on the pacific archipelago of vanuatu devastated by monster cyclone pam on httpAddress,__label__2
worst case scenario feared as cyclone pam hits vanuatu tvnz httpAddress #wepostnews,__label__2
rt usrId were the largest ngo #withvanuatu on the ground providing life saving aid after httpAddress help now httpAddress,__label__2
cyclone devastates vanuatu sydney march DD one of the pacific ocean s most powerful ever storms httpAddress httpAddress,__label__1
rt usrId #cyclonepam officials say #vanuatu urgently needs food and relief supplies httpAddress httpAddress,__label__2
latest images from #vanuatu shows widespread devastation after #cyclonepam hits the island httpAddress,__label__1
rt usrId support #vanuatu amp ; download the incredible #watermusic film for only 5 to assist in disaster recovery #worldwaterday htt,__label__2
first aid teams reach vanuatu find widespread devastation the first aid teams to reach vanuatu reported httpAddress httpAddress,__label__2
rt usrId partner with us to bring aid to vanuatu ! on march 13th cyclone pam swept through the pacific at category httpAddress httpAddress,__label__2
rt usrId julie bishop arrives in vanuatu to see how australia can help in wake of #tcpam httpAddress usrId #9newsat6 httpAddress,__label__2
good piece from usrId on the need for political action alongside emergency funds for #cyclonepam httpAddress,__label__2
clinton attempts to clarify email explanation ; vladimir putin unseen for days ; cyclone httpAddress related articles httpAddress,__label__1
rt usrId internet in vanuatu goes down as cat 5 #cyclonepam devastates small island nation httpAddress httpAddress,__label__1
rt usrId 100 00 people likely homeless more than 90 of houses damaged in #portvila alone amp ; nearly every school destroyed #cy,__label__1
rt usrId vanuatu death toll is likely to rise as glimpses of cyclones fury emerge httpAddress,__label__1
un says DD dead in vanuatu after cyclone pam un humanitarian office says DD dead and 3 300 people displaced httpAddress httpAddress,__label__1
